RiboID	smPEP_ID	GeneID	TranscriptID	GeneSymbol	GeneType	StartOnTrans	StopOnTrans	TISType	TISCounts	TISPvalue	RiboPvalue
SRR964946_alt	276844	ENSG00000212978.6	ENST00000420918.3	AC016747.1	lncRNA	36	276	Novel	1	0.0309125504174667	1.9798063372200844e-05
SRR964946_alt	26589	ENSG00000214783.9	ENST00000427076.5	POLR2J4	lncRNA	192	390	Novel	1	0.0309125504174667	8.619786860198758e-05
SRR964946_alt	113481	ENSG00000260136.6	ENST00000570080.1	AC008915.2	lncRNA	112	337	Novel	1	0.0309125504174667	0.0001369967522025
SRR964946_alt	115388	ENSG00000233527.9	ENST00000475219.6	ZNF529-AS1	lncRNA	388	514	Novel	1	0.0309125504174667	0.0001637264326531
SRR964946_alt	330060	ENSG00000285006.1	ENST00000553415.5	AC005280.3	lncRNA	640	694	Novel	1	0.0309125504174667	0.0001796945193171
SRR964946_alt	141010	ENSG00000212978.6	ENST00000420918.3	AC016747.1	lncRNA	96	276	Novel	1	0.0309125504174667	0.0004119453101004
SRR964946_alt	80137	ENSG00000233527.9	ENST00000448373.6	ZNF529-AS1	lncRNA	111	207	Novel	1	0.0309125504174667	0.0004679745874688
SRR964946_alt	371972	ENSG00000260136.6	ENST00000656451.1	AC008915.2	lncRNA	160	313	Novel	1	0.0309125504174667	0.0010579441381989
SRR964946_alt	295400	ENSG00000254635.6	ENST00000664327.1	WAC-AS1	lncRNA	412	712	Novel	1	0.0309125504174667	0.0010976992219853
SRR964946_alt	73101	ENSG00000225548.7	ENST00000414382.5	LINC01980	lncRNA	235	280	Novel	1	0.0309125504174667	0.0011009457079253
SRR964946_alt	72560	ENSG00000237298.10	ENST00000590040.5	TTN-AS1	lncRNA	264	411	Novel	1	0.0309125504174667	0.0011064534074108
SRR964946_alt	78705	ENSG00000228065.11	ENST00000666706.1	LINC01515	lncRNA	202	271	Novel	1	0.0309125504174667	0.0011627398428326
SRR964946_alt	358579	ENSG00000229043.3	ENST00000413706.1	AC091729.3	lncRNA	81	261	Novel	1	0.0309125504174667	0.0016141691876026
SRR964946_alt	57175	ENSG00000240498.9	ENST00000651588.1	CDKN2B-AS1	lncRNA	663	900	Novel	1	0.0309125504174667	0.0017203468444105
SRR964946_alt	321197	ENSG00000247134.7	ENST00000500843.2	AC090204.1	lncRNA	155	308	Novel	1	0.0309125504174667	0.0022793200606975
SRR964946_alt	135656	ENSG00000267213.4	ENST00000592680.2	AC007773.1	lncRNA	49	97	Novel	1	0.0309125504174667	0.0025509488969248
SRR964946_alt	275030	ENSG00000229807.12	ENST00000429829.6	XIST	lncRNA	351	474	Novel	1	0.0309125504174667	0.002689306021693
SRR964946_alt	97997	ENSG00000233527.9	ENST00000448373.6	ZNF529-AS1	lncRNA	147	207	Novel	1	0.0309125504174667	0.002738143095211
SRR964946_alt	51192	ENSG00000227036.8	ENST00000648623.2	LINC00511	lncRNA	49	109	Novel	1	0.0309125504174667	0.0031926066794784
SRR964946_alt	72564	ENSG00000237298.10	ENST00000585451.5	TTN-AS1	lncRNA	117	219	Novel	1	0.0309125504174667	0.003340742237489
SRR964946_alt	72567	ENSG00000237298.10	ENST00000588804.5	TTN-AS1	lncRNA	264	369	Novel	1	0.0309125504174667	0.0033619493390714
SRR964946_alt	116877	ENSG00000214783.9	ENST00000427076.5	POLR2J4	lncRNA	249	390	Novel	1	0.0309125504174667	0.0034069955987531
SRR964946_alt	40543	ENSG00000260136.6	ENST00000656451.1	AC008915.2	lncRNA	181	313	Novel	1	0.0309125504174667	0.0035109610491282
SRR964946_alt	109206	ENSG00000237298.10	ENST00000590040.5	TTN-AS1	lncRNA	267	411	Novel	1	0.0309125504174667	0.0035598204612285
SRR964946_alt	72566	ENSG00000237298.10	ENST00000586707.6	TTN-AS1	lncRNA	264	543	Novel	1	0.0309125504174667	0.0038244953758046
SRR964946_alt	135500	ENSG00000258056.2	ENST00000552576.2	AC009779.2	lncRNA	802	1030	Novel	1	0.0309125504174667	0.0044765233665539
SRR964946_alt	338730	ENSG00000240758.2	ENST00000493710.1	AC010655.2	lncRNA	4	142	Novel	1	0.0309125504174667	0.0045800742647696
SRR964946_alt	249812	ENSG00000229807.12	ENST00000429829.6	XIST	lncRNA	372	474	Novel	1	0.0309125504174667	0.0046716600663003
SRR964946_alt	383552	ENSG00000205913.7	ENST00000573802.1	SRRM2-AS1	lncRNA	126	291	Novel	1	0.0309125504174667	0.005056484542477
SRR964946_alt	123737	ENSG00000241472.7	ENST00000479018.5	PTPRG-AS1	lncRNA	95	227	Novel	1	0.0309125504174667	0.0055962112560346
SRR964946_alt	57867	ENSG00000179743.4	ENST00000317122.2	AL450998.2	lncRNA	1372	1555	Novel	1	0.0309125504174667	0.0059383801953173
SRR964946_alt	72569	ENSG00000237298.10	ENST00000589434.5	TTN-AS1	lncRNA	341	593	Novel	1	0.0309125504174667	0.0061854813994636
SRR964946_alt	345489	ENSG00000229807.12	ENST00000429829.6	XIST	lncRNA	396	474	Novel	1	0.0309125504174667	0.0071710730138592
SRR964946_alt	352747	ENSG00000223768.2	ENST00000454115.6	LINC00205	lncRNA	48	297	Novel	1	0.0309125504174667	0.0072757132091185
SRR964946_alt	262758	ENSG00000245694.10	ENST00000668556.1	CRNDE	lncRNA	196	304	Novel	1	0.0309125504174667	0.0074503548093543
SRR964946_alt	15227	ENSG00000255857.6	ENST00000667017.1	PXN-AS1	lncRNA	189	228	Novel	1	0.0309125504174667	0.0075446963991855
SRR964946_alt	285547	ENSG00000219665.8	ENST00000406892.6	ZNF433-AS1	lncRNA	149	311	Novel	1	0.0309125504174667	0.0079824816923423
SRR964946_alt	35655	ENSG00000179743.4	ENST00000317122.2	AL450998.2	lncRNA	2260	2302	Novel	1	0.0309125504174667	0.0083556636754555
SRR964946_alt	376290	ENSG00000267213.4	ENST00000592680.2	AC007773.1	lncRNA	58	97	Novel	1	0.0309125504174667	0.0086929034297454
SRR964946_alt	262755	ENSG00000245694.10	ENST00000661312.1	CRNDE	lncRNA	953	1178	Novel	1	0.0309125504174667	0.0086975326597354
SRR964946_alt	135450	ENSG00000285006.1	ENST00000553415.5	AC005280.3	lncRNA	664	694	Novel	1	0.0309125504174667	0.008841732979664
SRR964946_alt	383553	ENSG00000205913.7	ENST00000667280.1	SRRM2-AS1	lncRNA	119	305	Novel	1	0.0309125504174667	0.0090852006522784
SRR964946_alt	98554	ENSG00000212978.6	ENST00000420918.3	AC016747.1	lncRNA	219	276	Novel	1	0.0309125504174667	0.0098124098124099
SRR964946_alt	216525	ENSG00000257167.2	ENST00000548760.2	TMPO-AS1	lncRNA	1373	1442	Novel	1	0.0309125504174667	0.0102429031314013
SRR964946_alt	230488	ENSG00000235919.4	ENST00000452809.1	ASH1L-AS1	lncRNA	23	116	Novel	1	0.0309125504174667	0.0107766629505752
SRR964946_alt	109210	ENSG00000237298.10	ENST00000585451.5	TTN-AS1	lncRNA	120	219	Novel	1	0.0309125504174667	0.010870327512448
SRR964946_alt	37351	ENSG00000246067.8	ENST00000658004.1	RAB30-DT	lncRNA	119	182	Novel	1	0.0309125504174667	0.0108704817416081
SRR964946_alt	109214	ENSG00000237298.10	ENST00000588804.5	TTN-AS1	lncRNA	267	369	Novel	1	0.0309125504174667	0.0109130913091306
SRR964946_alt	117027	ENSG00000237298.10	ENST00000590040.5	TTN-AS1	lncRNA	300	411	Novel	1	0.0309125504174667	0.0110277082754143
SRR964946_alt	344007	ENSG00000227540.1	ENST00000457147.1	AC016394.1	lncRNA	140	254	Novel	1	0.0309125504174667	0.0110619469026549
SRR964946_alt	232878	ENSG00000203706.8	ENST00000437764.5	SERTAD4-AS1	lncRNA	281	413	Novel	1	0.0309125504174667	0.0112350753572111
SRR964946_alt	7748	ENSG00000233461.6	ENST00000666601.1	AL445524.1	lncRNA	118	259	Novel	1	0.0309125504174667	0.0113052415210688
SRR964946_alt	6076	ENSG00000284634.1	ENST00000611052.4	AC092821.3	lncRNA	116	263	Novel	1	0.0309125504174667	0.0113472943893342
SRR964946_alt	242491	ENSG00000257167.2	ENST00000548760.2	TMPO-AS1	lncRNA	799	949	Novel	1	0.0309125504174667	0.0113670717697549
SRR964946_alt	7750	ENSG00000233461.6	ENST00000658645.1	AL445524.1	lncRNA	106	283	Novel	1	0.0309125504174667	0.0115151515151532
SRR964946_alt	109212	ENSG00000237298.10	ENST00000586707.6	TTN-AS1	lncRNA	267	543	Novel	1	0.0309125504174667	0.011811546118117
SRR964946_alt	328691	ENSG00000257167.2	ENST00000548760.2	TMPO-AS1	lncRNA	13	256	Novel	1	0.0309125504174667	0.0125507139670067
SRR964946_alt	383554	ENSG00000205913.7	ENST00000570677.1	SRRM2-AS1	lncRNA	44	170	Novel	1	0.0309125504174667	0.0131554281335551
SRR964946_alt	7746	ENSG00000233461.6	ENST00000654602.1	AL445524.1	lncRNA	126	276	Novel	1	0.0309125504174667	0.013461147343776
SRR964946_alt	111747	ENSG00000216895.9	ENST00000474963.1	AC009403.1	lncRNA	126	192	Novel	1	0.0309125504174667	0.0135739128666157
SRR964946_alt	7747	ENSG00000233461.6	ENST00000662999.1	AL445524.1	lncRNA	140	389	Novel	1	0.0309125504174667	0.0140779090652456
SRR964946_alt	135820	ENSG00000218510.8	ENST00000452322.2	LINC00339	lncRNA	41	134	Novel	1	0.0309125504174667	0.0147862640534839
SRR964946_alt	249759	ENSG00000241472.7	ENST00000479018.5	PTPRG-AS1	lncRNA	110	227	Novel	1	0.0309125504174667	0.0154021440607115
SRR964946_alt	109216	ENSG00000237298.10	ENST00000589434.5	TTN-AS1	lncRNA	344	593	Novel	1	0.0309125504174667	0.0166824305025426
SRR964946_alt	60471	ENSG00000267827.5	ENST00000598982.5	AC011468.2	lncRNA	44	278	Novel	1	0.0309125504174667	0.0170777147117038
SRR964946_alt	313922	ENSG00000197989.14	ENST00000488745.5	SNHG12	lncRNA	1158	1275	Novel	1	0.0309125504174667	0.0187215558413839
SRR964946_alt	264239	ENSG00000185904.12	ENST00000424751.3	LINC00839	lncRNA	71	257	Novel	1	0.0309125504174667	0.0211106679625793
SRR964946_alt	61684	ENSG00000224870.7	ENST00000418833.2	MRPL20-AS1	lncRNA	110	269	Novel	1	0.0309125504174667	0.0217532939993189
SRR964946_alt	95575	ENSG00000235590.7	ENST00000424094.6	GNAS-AS1	lncRNA	29	245	Novel	1	0.0309125504174667	0.0223469745525567
SRR964946_alt	37350	ENSG00000246067.8	ENST00000528156.1	RAB30-DT	lncRNA	318	375	Novel	1	0.0309125504174667	0.0238830352037906
SRR964946_alt	135472	ENSG00000227540.1	ENST00000457147.1	AC016394.1	lncRNA	71	254	Novel	1	0.0309125504174667	0.0242535785319107
SRR964946_alt	339946	ENSG00000271147.8	ENST00000476910.6	ARMCX5-GPRASP2	lncRNA	331	436	Novel	1	0.0309125504174667	0.0256875615573696
SRR964946_alt	235071	ENSG00000236810.6	ENST00000427796.5	ELOA-AS1	lncRNA	115	235	Novel	1	0.0309125504174667	0.0281692355567465
SRR964946_alt	251585	ENSG00000258325.2	ENST00000547794.2	ITFG2-AS1	lncRNA	12	42	Novel	1	0.0309125504174667	0.0295566502463053
SRR964946_alt	310546	ENSG00000271147.8	ENST00000476910.6	ARMCX5-GPRASP2	lncRNA	337	436	Novel	1	0.0309125504174667	0.0296233800431914
SRR964946_alt	248940	ENSG00000224032.7	ENST00000413221.7	EPB41L4A-AS1	lncRNA	283	319	Novel	1	0.0309125504174667	0.0308123249299724
SRR964946_alt	368855	ENSG00000254635.6	ENST00000664327.1	WAC-AS1	lncRNA	655	712	Novel	1	0.0309125504174667	0.0309183478994809
SRR964946_alt	380417	ENSG00000212978.6	ENST00000420918.3	AC016747.1	lncRNA	237	276	Novel	1	0.0309125504174667	0.0312944523470839
SRR964946_alt	356614	ENSG00000271147.8	ENST00000465548.1	ARMCX5-GPRASP2	lncRNA	9	57	Novel	1	0.0309125504174667	0.0323774283071244
SRR964946_alt	133991	ENSG00000206195.11	ENST00000661115.1	DUXAP8	lncRNA	1677	1761	Novel	1	0.0309125504174667	0.0328958108858179
SRR964946_alt	316025	ENSG00000267213.4	ENST00000592680.2	AC007773.1	lncRNA	504	564	Novel	1	0.0309125504174667	0.0333138515488013
SRR964946_alt	117031	ENSG00000237298.10	ENST00000585451.5	TTN-AS1	lncRNA	153	219	Novel	1	0.0309125504174667	0.0336538461538464
SRR964946_alt	117035	ENSG00000237298.10	ENST00000588804.5	TTN-AS1	lncRNA	300	369	Novel	1	0.0309125504174667	0.0338015803336244
SRR964946_alt	362292	ENSG00000214870.9	ENST00000430548.5	AC004540.1	lncRNA	346	469	Novel	1	0.0309125504174667	0.0342142005155945
SRR964946_alt	320439	ENSG00000233223.3	ENST00000655859.1	AC016876.1	lncRNA	122	206	Novel	1	0.0309125504174667	0.0343814281516327
SRR964946_alt	106986	ENSG00000247516.8	ENST00000606459.1	MIR4458HG	lncRNA	116	206	Novel	1	0.0309125504174667	0.0343897234564466
SRR964946_alt	48674	ENSG00000257167.2	ENST00000548760.2	TMPO-AS1	lncRNA	859	949	Novel	1	0.0309125504174667	0.0345590738849173
SRR964946_alt	44905	ENSG00000205913.7	ENST00000573802.1	SRRM2-AS1	lncRNA	138	291	Novel	1	0.0309125504174667	0.0347695765035945
SRR964946_alt	131658	ENSG00000267827.5	ENST00000598982.5	AC011468.2	lncRNA	173	278	Novel	1	0.0309125504174667	0.0349141150112038
SRR964946_alt	268557	ENSG00000253187.2	ENST00000519935.1	HOXA10-AS	lncRNA	432	552	Novel	1	0.0309125504174667	0.0351801737644194
SRR964946_alt	201412	ENSG00000236682.2	ENST00000654347.1	MAP3K2-DT	lncRNA	166	298	Novel	1	0.0309125504174667	0.0353493834409802
SRR964946_alt	35372	ENSG00000255284.2	ENST00000525941.1	AP006621.3	lncRNA	395	572	Novel	1	0.0309125504174667	0.0357792207792241
SRR964946_alt	10934	ENSG00000223546.7	ENST00000661018.1	LINC00630	lncRNA	401	611	Novel	1	0.0309125504174667	0.035977180714016
SRR964946_alt	117033	ENSG00000237298.10	ENST00000586707.6	TTN-AS1	lncRNA	300	543	Novel	1	0.0309125504174667	0.0361213035675508
SRR964946_alt	135821	ENSG00000218510.8	ENST00000634934.2	LINC00339	lncRNA	101	155	Novel	1	0.0309125504174667	0.0375423318819533
SRR964946_alt	7932	ENSG00000216895.9	ENST00000474963.1	AC009403.1	lncRNA	129	192	Novel	1	0.0309125504174667	0.0386576916526988
SRR964946_alt	289356	ENSG00000266962.2	ENST00000590513.2	AC067852.2	lncRNA	143	236	Novel	1	0.0309125504174667	0.0391010945948074
SRR964946_alt	330429	ENSG00000229043.3	ENST00000413706.1	AC091729.3	lncRNA	183	261	Novel	1	0.0309125504174667	0.0399401452033039
SRR964946_alt	232236	ENSG00000248092.8	ENST00000606697.5	NNT-AS1	lncRNA	300	405	Novel	1	0.0309125504174667	0.0413194418769726
SRR964946_alt	250131	ENSG00000251022.6	ENST00000504520.6	THAP9-AS1	lncRNA	519	684	Novel	1	0.0309125504174667	0.0422605508636617
SRR964946_alt	48595	ENSG00000223768.2	ENST00000454115.6	LINC00205	lncRNA	96	297	Novel	1	0.0309125504174667	0.0423874266182287
SRR964946_alt	350535	ENSG00000214293.9	ENST00000416650.5	APTR	lncRNA	29	230	Novel	1	0.0309125504174667	0.0432121124517142
SRR964946_alt	256318	ENSG00000281398.4	ENST00000507692.5	SNHG4	lncRNA	74	191	Novel	1	0.0309125504174667	0.0469918801661063
SRR964946_alt	372870	ENSG00000227540.1	ENST00000457147.1	AC016394.1	lncRNA	74	254	Novel	1	0.0309125504174667	0.0492027458885618
GSE58207_alt	173240	ENSG00000233461.6	ENST00000667843.1	AL445524.1	lncRNA	113	332	Novel	18	0.0309656560480344	0.0125891518371041
GSE58207_alt	173236	ENSG00000233461.6	ENST00000661659.1	AL445524.1	lncRNA	28	277	Novel	18	0.0309656560480344	0.0130225623337239
GSE58207_alt	343220	ENSG00000281091.3	ENST00000628546.1	AL117327.1	lncRNA	97	211	Novel	10	0.031260271385546	0.0352057146934144
GSE58207_alt	160370	ENSG00000242125.3	ENST00000447507.1	SNHG3	lncRNA	120	165	Novel	77	0.0314422954728364	0.0073249802927084
GSE81802_alt	105496	ENSG00000270164.1	ENST00000494375.2	LINC01480	lncRNA	70	316	Novel	2	0.0319576435087088	0.0025773267213965
GSE58207_alt	224707	ENSG00000249859.11	ENST00000523328.6	PVT1	lncRNA	120	312	Novel	28	0.0331411009815888	0.0019792266337876
GSE74365_alt	334055	ENSG00000172965.16	ENST00000453478.1	MIR4435-2HG	lncRNA	95	260	Novel	2	0.0335012165232791	0.0252457214706914
GSE74365_alt	334058	ENSG00000172965.16	ENST00000441075.1	MIR4435-2HG	lncRNA	66	204	Novel	2	0.0335012165232791	0.048494332597491
GSE58207_alt	159117	ENSG00000163597.15	ENST00000493536.6	SNHG16	lncRNA	88	259	Novel	17	0.0341761452842995	0.0054616285684174
GSE58207_alt	203248	ENSG00000249859.11	ENST00000663753.1	PVT1	lncRNA	6	180	Novel	27	0.0353393370241261	0.0016846080419833
GSE58207_alt	203247	ENSG00000249859.11	ENST00000657693.1	PVT1	lncRNA	10	274	Novel	27	0.0353393370241261	0.0045077565177873
SRR618770,618771,618772,618773_alt	253384	ENSG00000248092.8	ENST00000503484.6	NNT-AS1	lncRNA	94	295	Novel	3	0.0359347568352119	0.0001566673631265
SRR618770,618771,618772,618773_alt	139091	ENSG00000272763.1	ENST00000433510.2	AC103702.2	lncRNA	740	917	Novel	3	0.0359347568352119	0.00023534650979
SRR618770,618771,618772,618773_alt	377631	ENSG00000247134.7	ENST00000659524.1	AC090204.1	lncRNA	95	326	Novel	3	0.0359347568352119	0.0005343151253225
SRR618770,618771,618772,618773_alt	253382	ENSG00000248092.8	ENST00000656020.1	NNT-AS1	lncRNA	235	496	Novel	3	0.0359347568352119	0.008382590575404
SRR618770,618771,618772,618773_alt	253383	ENSG00000248092.8	ENST00000668986.1	NNT-AS1	lncRNA	225	345	Novel	3	0.0359347568352119	0.0102186561288803
SRR618770,618771,618772,618773_alt	389372	ENSG00000234608.8	ENST00000443596.1	MAPKAPK5-AS1	lncRNA	102	264	Novel	3	0.0359347568352119	0.0185534451180463
SRR964946_alt	9943	ENSG00000234741.8	ENST00000452197.5	GAS5	lncRNA	119	197	Novel	8	0.0365973613512973	0.0215883094727917
GSE102786_alt	294940	ENSG00000233016.7	ENST00000447221.1	SNHG7	lncRNA	135	396	Novel	1	0.0366741287898725	0.0114338200075381
GSE102786_alt	217820	ENSG00000163597.15	ENST00000493536.6	SNHG16	lncRNA	194	374	Novel	1	0.0366741287898725	0.022579041541853
GSE58207_alt	352103	ENSG00000232956.9	ENST00000577700.5	SNHG15	lncRNA	549	621	Novel	9	0.036981380275329	0.033527705312122
GSE58207_alt	55636	ENSG00000163597.15	ENST00000587838.2	SNHG16	lncRNA	29	98	Novel	9	0.036981380275329	0.0402485615452479
GSE119615_2_alt	204891	ENSG00000237125.10	ENST00000515310.5	HAND2-AS1	lncRNA	368	593	Novel	4	0.0375375354060829	8.865221394356008e-05
GSE119615_2_alt	204890	ENSG00000237125.10	ENST00000511196.5	HAND2-AS1	lncRNA	375	555	Novel	4	0.0375375354060829	0.0002433919928241
GSE119615_2_alt	204888	ENSG00000237125.10	ENST00000507636.5	HAND2-AS1	lncRNA	303	429	Novel	4	0.0375375354060829	0.0007890216885558
GSE58207_alt	234408	ENSG00000270022.3	ENST00000602478.1	Z93241.1	lncRNA	32	167	Novel	217	0.0376743842086664	0.0426395901478724
GSE58207_alt	213432	ENSG00000223478.1	ENST00000443631.1	AL441992.1	lncRNA	149	290	Novel	16	0.0377816310122128	0.0025264980097269
SRR964946_alt	281269	ENSG00000266402.3	ENST00000582965.1	SNHG25	lncRNA	66	105	Novel	4	0.0387542534771915	0.0001758974594288
SRR964946_alt	61436	ENSG00000232956.9	ENST00000438705.3	SNHG15	lncRNA	17	77	Novel	4	0.0387542534771915	0.0461515885244699
SRR618770,618771,618772,618773_alt	72978	ENSG00000234741.8	ENST00000454068.5	GAS5	lncRNA	162	249	Novel	4	0.0400746268690297	5.302002687623979e-09
SRR618770,618771,618772,618773_alt	211268	ENSG00000234741.8	ENST00000651080.1	GAS5	lncRNA	190	241	Novel	4	0.0400746268690297	0.0095238095238095
SRR618770,618771,618772,618773_alt	311238	ENSG00000283549.1	ENST00000469183.5	AC007161.3	lncRNA	186	276	Novel	4	0.0400746268690297	0.0345590738849173
SRR618770,618771,618772,618773_alt	364157	ENSG00000196756.13	ENST00000664626.1	SNHG17	lncRNA	14	242	Novel	4	0.0400746268690297	0.036696832239558
SRR618770,618771,618772,618773_alt	173232	ENSG00000233461.6	ENST00000416221.6	AL445524.1	lncRNA	45	111	Novel	4	0.0400746268690297	0.044038732728582
SRR618770,618771,618772,618773_alt	346971	ENSG00000226950.7	ENST00000425653.1	DANCR	lncRNA	365	539	Novel	6	0.0404805388544537	9.439608400551036e-10
GSE58207_alt	104393	ENSG00000153363.13	ENST00000423222.5	LINC00467	lncRNA	141	432	Novel	2	0.0408775346142124	3.603470878512704e-11
GSE58207_alt	104392	ENSG00000153363.13	ENST00000661331.1	LINC00467	lncRNA	182	389	Novel	2	0.0408775346142124	1.3890784986594446e-08
GSE58207_alt	44925	ENSG00000231023.7	ENST00000654682.1	LINC00326	lncRNA	599	752	Novel	2	0.0408775346142124	7.994517176947802e-07
GSE58207_alt	321120	ENSG00000231023.7	ENST00000670892.1	LINC00326	lncRNA	1250	1517	Novel	2	0.0408775346142124	1.5543176068681582e-06
GSE58207_alt	391301	ENSG00000232445.2	ENST00000663483.1	AC006329.1	lncRNA	469	712	Novel	2	0.0408775346142124	5.071280570057316e-06
GSE58207_alt	115049	ENSG00000255857.6	ENST00000535200.1	PXN-AS1	lncRNA	126	213	Novel	2	0.0408775346142124	7.991783604072768e-06
GSE58207_alt	38731	ENSG00000186615.11	ENST00000335142.5	KTN1-AS1	lncRNA	190	460	Novel	2	0.0408775346142124	1.5459140909034385e-05
GSE58207_alt	25514	ENSG00000243926.2	ENST00000664429.1	TIPARP-AS1	lncRNA	121	367	Novel	2	0.0408775346142124	0.0001049450274216
GSE58207_alt	131889	ENSG00000223891.6	ENST00000664132.1	OSER1-DT	lncRNA	105	237	Novel	2	0.0408775346142124	0.0001079098214175
GSE58207_alt	344492	ENSG00000255650.6	ENST00000541460.2	FAM222A-AS1	lncRNA	17	140	Novel	2	0.0408775346142124	0.0002250843100467
GSE58207_alt	40104	ENSG00000272288.6	ENST00000606971.5	AL451165.2	lncRNA	418	553	Novel	2	0.0408775346142124	0.0002335182346984
GSE58207_alt	293512	ENSG00000185847.8	ENST00000331096.2	LINC01405	lncRNA	118	343	Novel	2	0.0408775346142124	0.0003765358882741
GSE58207_alt	227939	ENSG00000285906.2	ENST00000648436.1	AC083855.2	lncRNA	1	115	Novel	2	0.0408775346142124	0.0003917743232712
GSE58207_alt	142778	ENSG00000203875.12	ENST00000656092.1	SNHG5	lncRNA	478	673	Novel	2	0.0408775346142124	0.0003950123834848
GSE58207_alt	36514	ENSG00000203875.12	ENST00000656092.1	SNHG5	lncRNA	487	673	Novel	2	0.0408775346142124	0.0004878598003126
GSE58207_alt	267961	ENSG00000255857.6	ENST00000664264.1	PXN-AS1	lncRNA	12	99	Novel	2	0.0408775346142124	0.0006023623480894
GSE58207_alt	260986	ENSG00000271147.8	ENST00000476910.6	ARMCX5-GPRASP2	lncRNA	142	232	Novel	2	0.0408775346142124	0.000665815275352
GSE58207_alt	321119	ENSG00000231023.7	ENST00000654682.1	LINC00326	lncRNA	641	752	Novel	2	0.0408775346142124	0.0007345124142478
GSE58207_alt	38730	ENSG00000186615.11	ENST00000663990.1	KTN1-AS1	lncRNA	220	469	Novel	2	0.0408775346142124	0.0007932840266437
GSE58207_alt	78770	ENSG00000233695.2	ENST00000458001.2	GAS6-AS1	lncRNA	38	155	Novel	2	0.0408775346142124	0.001072763731798
GSE58207_alt	73117	ENSG00000215481.9	ENST00000621462.4	BCRP3	lncRNA	601	754	Novel	2	0.0408775346142124	0.001116302708654
GSE58207_alt	274748	ENSG00000232533.1	ENST00000429630.1	AC093673.1	lncRNA	91	247	Novel	2	0.0408775346142124	0.0011209589684726
GSE58207_alt	155446	ENSG00000175772.11	ENST00000665250.1	LINC01106	lncRNA	77	272	Novel	2	0.0408775346142124	0.0011690277159306
GSE58207_alt	289169	ENSG00000283549.1	ENST00000469183.5	AC007161.3	lncRNA	133	178	Novel	2	0.0408775346142124	0.001607915943528
GSE58207_alt	316383	ENSG00000281706.3	ENST00000628328.3	AL009179.1	lncRNA	50	236	Novel	2	0.0408775346142124	0.0018800921951227
GSE58207_alt	30743	ENSG00000259933.6	ENST00000570072.5	AC009065.2	lncRNA	194	251	Novel	2	0.0408775346142124	0.0019212367987959
GSE58207_alt	85608	ENSG00000260267.1	ENST00000564629.1	AC026471.1	lncRNA	436	613	Novel	2	0.0408775346142124	0.0019424653851325
GSE58207_alt	214341	ENSG00000177337.8	ENST00000576606.5	DLGAP1-AS1	lncRNA	19	247	Novel	2	0.0408775346142124	0.002069723366473
GSE58207_alt	289005	ENSG00000283549.1	ENST00000469183.5	AC007161.3	lncRNA	121	178	Novel	2	0.0408775346142124	0.0021341641287733
GSE58207_alt	247500	ENSG00000250748.6	ENST00000537298.5	AC025419.1	lncRNA	4	235	Novel	2	0.0408775346142124	0.0022027401872683
GSE58207_alt	247501	ENSG00000250748.6	ENST00000539653.5	AC025419.1	lncRNA	206	467	Novel	2	0.0408775346142124	0.0022871376569782
GSE58207_alt	247502	ENSG00000250748.6	ENST00000535315.5	AC025419.1	lncRNA	1	280	Novel	2	0.0408775346142124	0.0023299492872965
GSE58207_alt	346568	ENSG00000266962.2	ENST00000590513.2	AC067852.2	lncRNA	250	499	Novel	2	0.0408775346142124	0.0023770704345778
GSE58207_alt	247499	ENSG00000250748.6	ENST00000544557.1	AC025419.1	lncRNA	216	378	Novel	2	0.0408775346142124	0.002478649685237
GSE58207_alt	229021	ENSG00000273204.1	ENST00000609247.1	AC104506.1	lncRNA	252	375	Novel	2	0.0408775346142124	0.002541301586045
GSE58207_alt	106807	ENSG00000215256.4	ENST00000671346.1	DHRS4-AS1	lncRNA	23	173	Novel	2	0.0408775346142124	0.0027946886064492
GSE58207_alt	226891	ENSG00000262001.1	ENST00000572856.1	DLGAP1-AS2	lncRNA	168	276	Novel	2	0.0408775346142124	0.0029501296422413
GSE58207_alt	300314	ENSG00000196756.13	ENST00000414142.5	SNHG17	lncRNA	196	427	Novel	2	0.0408775346142124	0.0031195664568935
GSE58207_alt	214340	ENSG00000177337.8	ENST00000573355.2	DLGAP1-AS1	lncRNA	19	199	Novel	2	0.0408775346142124	0.0033858086277239
GSE58207_alt	362614	ENSG00000196756.13	ENST00000656023.1	SNHG17	lncRNA	255	462	Novel	2	0.0408775346142124	0.0034585264316093
GSE58207_alt	3553	ENSG00000226688.7	ENST00000662079.1	ENTPD1-AS1	lncRNA	219	345	Novel	2	0.0408775346142124	0.0034831658734356
GSE58207_alt	300156	ENSG00000286193.2	ENST00000650795.1	AC025449.2	lncRNA	8	140	Novel	2	0.0408775346142124	0.0035109610491282
GSE58207_alt	71546	ENSG00000280832.1	ENST00000629441.1	GSEC	lncRNA	123	258	Novel	2	0.0408775346142124	0.0035565102819385
GSE58207_alt	82500	ENSG00000249859.11	ENST00000652492.1	PVT1	lncRNA	826	1015	Novel	2	0.0408775346142124	0.0035648506971359
GSE58207_alt	169417	ENSG00000215481.9	ENST00000621462.4	BCRP3	lncRNA	604	754	Novel	2	0.0408775346142124	0.0035814061740323
